Zone code,Region/Countries/Area,Year,Series,System of trade,System of trade footnote,Value,Footnotes,Source
634,Qatar,2010,Exports FOB (millions of US dollars),G,,"74,964",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
634,Qatar,2015,Exports FOB (millions of US dollars),G,,"77,971",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
634,Qatar,2020,Exports FOB (millions of US dollars),G,,"51,504",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
634,Qatar,2021,Exports FOB (millions of US dollars),G,,"87,203",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
634,Qatar,2022,Exports FOB (millions of US dollars),G,,"130,964",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
634,Qatar,1995,Balance imports/exports (millions of US dollars),G,,159,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
634,Qatar,2005,Balance imports/exports (millions of US dollars),G,,"15,702",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
634,Qatar,2010,Balance imports/exports (millions of US dollars),G,,"51,725",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
634,Qatar,2015,Balance imports/exports (millions of US dollars),G,,"45,361",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
634,Qatar,2020,Balance imports/exports (millions of US dollars),G,,"25,669",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
634,Qatar,2021,Balance imports/exports (millions of US dollars),G,,"59,218",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
634,Qatar,2022,Balance imports/exports (millions of US dollars),G,,"97,485",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
410,Republic of Korea,1995,Imports CIF (millions of US dollars),G,,"135,109",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
410,Republic of Korea,2005,Imports CIF (millions of US dollars),G,,"261,236",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
410,Republic of Korea,2010,Imports CIF (millions of US dollars),G,,"425,208",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
410,Republic of Korea,2015,Imports CIF (millions of US dollars),G,,"436,487",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
410,Republic of Korea,2020,Imports CIF (millions of US dollars),G,,"467,498",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
410,Republic of Korea,2021,Imports CIF (millions of US dollars),G,,"615,014",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
410,Republic of Korea,2022,Imports CIF (millions of US dollars),G,,"731,275",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
410,Republic of Korea,1995,Exports FOB (millions of US dollars),G,,"125,056",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
410,Republic of Korea,2005,Exports FOB (millions of US dollars),G,,"284,418",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
410,Republic of Korea,2010,Exports FOB (millions of US dollars),G,,"466,381",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
410,Republic of Korea,2015,Exports FOB (millions of US dollars),G,,"526,753",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
410,Republic of Korea,2020,Exports FOB (millions of US dollars),G,,"512,710",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
410,Republic of Korea,2021,Exports FOB (millions of US dollars),G,,"644,411",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
410,Republic of Korea,2022,Exports FOB (millions of US dollars),G,,"683,596",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
410,Republic of Korea,1995,Balance imports/exports (millions of US dollars),G,,"-10,052",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
410,Republic of Korea,2005,Balance imports/exports (millions of US dollars),G,,"23,183",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
410,Republic of Korea,2010,Balance imports/exports (millions of US dollars),G,,"41,173",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
410,Republic of Korea,2015,Balance imports/exports (millions of US dollars),G,,"90,266",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
410,Republic of Korea,2020,Balance imports/exports (millions of US dollars),G,,"45,212",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
410,Republic of Korea,2021,Balance imports/exports (millions of US dollars),G,,"29,397",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
410,Republic of Korea,2022,Balance imports/exports (millions of US dollars),G,,"-47,679",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
498,Republic of Moldova,1995,Imports CIF (millions of US dollars),G,,841,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
498,Republic of Moldova,2005,Imports CIF (millions of US dollars),G,,"2,292",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
498,Republic of Moldova,2010,Imports CIF (millions of US dollars),G,,"3,855",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
498,Republic of Moldova,2015,Imports CIF (millions of US dollars),G,,"3,987",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
498,Republic of Moldova,2020,Imports CIF (millions of US dollars),G,,"5,416",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
498,Republic of Moldova,2021,Imports CIF (millions of US dollars),G,,"7,177",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
498,Republic of Moldova,2022,Imports CIF (millions of US dollars),G,,"9,219",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
498,Republic of Moldova,1995,Exports FOB (millions of US dollars),G,,746,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
498,Republic of Moldova,2005,Exports FOB (millions of US dollars),G,,"1,091",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
498,Republic of Moldova,2010,Exports FOB (millions of US dollars),G,,"1,541",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
498,Republic of Moldova,2015,Exports FOB (millions of US dollars),G,,"1,967",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
498,Republic of Moldova,2020,Exports FOB (millions of US dollars),G,,"2,467",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
498,Republic of Moldova,2021,Exports FOB (millions of US dollars),G,,"3,145",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
498,Republic of Moldova,2022,Exports FOB (millions of US dollars),G,,"4,335",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
498,Republic of Moldova,1995,Balance imports/exports (millions of US dollars),G,,-95,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
498,Republic of Moldova,2005,Balance imports/exports (millions of US dollars),G,,"-1,201",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
498,Republic of Moldova,2010,Balance imports/exports (millions of US dollars),G,,"-2,314",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
498,Republic of Moldova,2015,Balance imports/exports (millions of US dollars),G,,"-2,020",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
498,Republic of Moldova,2020,Balance imports/exports (millions of US dollars),G,,"-2,949",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
498,Republic of Moldova,2021,Balance imports/exports (millions of US dollars),G,,"-4,032",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
498,Republic of Moldova,2022,Balance imports/exports (millions of US dollars),G,,"-4,884",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
638,Réunion,1995,Imports CIF (millions of US dollars),G,,"2,711",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
638,Réunion,1995,Exports FOB (millions of US dollars),G,,209,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
638,Réunion,1995,Balance imports/exports (millions of US dollars),G,,"-2,502",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
642,Romania,1995,Imports CIF (millions of US dollars),S,,"10,278",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
642,Romania,2005,Imports CIF (millions of US dollars),S,,"40,463",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
642,Romania,2010,Imports CIF (millions of US dollars),S,,"62,007",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
